sample_id,signer_id,sign_id,policy,frame_count,valid_ratio,shoulder_ratio,left_ratio,right_ratio,both_ratio,selected_hand,track_ratio,max_missing_run,max_internal_gap,path_length,avg_speed,max_jump,amplitude_x,amplitude_y,start_x,start_y,end_x,end_y,mean_separation,separation_range
S004_CSL_bye_0012,S004,CSL_bye,dominant_either,30,0.6111111111111112,1.0,0.03333333333333333,0.9666666666666667,0.0,right,0.9666666666666667,1,1,1.2176409260804724,0.6850570660134535,0.18774841120127125,0.09335892179195704,0.39787950873783,-1.0561541904867755,-0.5363377791469363,-0.9706367323573042,-0.6075043606893423,nan,nan
S004_CSL_bye_0013,S004,CSL_bye,dominant_either,31,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,1.1826018899974837,0.5966709827603546,0.15138460873600168,0.08206519872070284,0.33520749568616354,-1.0073984968156187,-0.608288432179966,-0.999991285395591,-0.6289399862540547,nan,nan
S004_CSL_bye_0014,S004,CSL_bye,dominant_either,30,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,1.1530241371922723,0.5939537929102311,0.1231211496483622,0.13914448718826522,0.28214908918488846,-1.0232809377848002,-0.9169170979039639,-0.9713952117133287,-0.9105867774112365,nan,nan
S004_CSL_bye_0015,S004,CSL_bye,dominant_either,31,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,1.2717744735884806,0.6235434758821597,0.13511921015627704,0.17470822843667932,0.3463223259254047,-0.9937971322470392,-0.923889591391269,-1.0286770383002124,-0.8663250358653394,nan,nan
S004_CSL_bye_0016,S004,CSL_bye,dominant_either,30,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,1.1326229422593064,0.5794643809576062,0.15753382402040708,0.12879803126688205,0.29630619904744127,-0.9421628325764444,-0.9187515498635919,-0.9847173101014607,-0.9344865224753152,nan,nan
S004_CSL_bye_0017,S004,CSL_bye,dominant_either,31,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,0.8429466320245601,0.42326074452030193,0.1058573500844632,0.13093444630990503,0.1762071544766063,-0.9564336429420027,-0.9273934775889957,-0.9892008296036536,-0.9420787564584768,nan,nan
S004_CSL_bye_0018,S004,CSL_bye,dominant_either,30,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,1.1207743077847385,0.5915653756350622,0.13043295491435478,0.17856564417101484,0.2312417299805516,-0.987618040299795,-0.9407249041234106,-0.9176832088542903,-0.9133797034460717,nan,nan
S004_CSL_bye_0019,S004,CSL_bye,dominant_either,30,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,0.9155430159637012,0.48387988156023215,0.12606275157951288,0.1512381518684638,0.21794223746861996,-0.9350675954317792,-0.8951826094933214,-0.9302024926464691,-0.9163747014604355,nan,nan
S004_CSL_bye_0020,S004,CSL_bye,dominant_either,31,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,1.1454816248352344,0.5873914007966795,0.17350237632571922,0.11352800074411173,0.3080136846497443,-0.9174088363247301,-0.9104340475691456,-0.9055274210182357,-0.9299348090345086,nan,nan
S004_CSL_hello_0001,S004,CSL_hello,dominant_either,30,0.5851851851851851,1.0,0.06666666666666667,0.8666666666666667,0.0,right,0.8666666666666667,3,3,1.2801360234184644,0.8330051627031325,0.15841470663001916,0.05716203332187009,0.6640939234703827,-0.601173444474717,-0.5165554073011636,-0.5842037714435677,-0.4727935924308236,nan,nan
S004_CSL_hello_0002,S004,CSL_hello,dominant_either,30,0.5074074074074074,1.0,0.06666666666666667,0.6666666666666666,0.0,right,0.6666666666666666,4,4,0.9309807030471005,0.9251027781471609,0.1885300514693063,0.1888424965997455,1.1571752073232178,-0.5420671798082923,-0.6683228507302831,-0.5805620584785567,-0.12930820460246023,nan,nan
S004_CSL_hello_0003,S004,CSL_hello,dominant_either,30,0.5592592592592592,1.0,0.23333333333333334,0.6333333333333333,0.0,right,0.6333333333333333,10,10,1.106189411034189,1.0525531622744073,0.205230597464363,0.12677737979812986,0.8108438289732592,-0.6256260453542181,-0.5292493853390271,-0.5341337961644951,-0.14856558342411116,nan,nan
S004_CSL_hello_0004,S004,CSL_hello,dominant_either,31,0.460573476702509,1.0,0.0967741935483871,0.5161290322580645,0.0,right,0.5161290322580645,14,14,0.3817552779229242,0.4493176232943186,0.09293263919434767,0.06803208471066563,0.30241098404404354,-0.5232066070872105,0.17569568617201617,-0.4735123858615227,0.02131522519049396,nan,nan
S004_CSL_hello_0005,S004,CSL_hello,dominant_either,31,0.6111111111111112,1.0,0.0967741935483871,0.9032258064516129,0.0,right,0.9032258064516129,2,2,0.5690878895919689,0.34146603463931835,0.0719147539380315,0.09300781592515439,0.4146418247949731,-0.5111486401816246,-0.7023755108899284,-0.5754616240002021,-0.5761355460900862,nan,nan
S004_CSL_hello_0006,S004,CSL_hello,dominant_either,30,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,0.6440592685557563,0.3399402630487647,0.0682322158347556,0.05546342487488509,0.2579751892025316,-0.7266144810918547,-0.7207795900432475,-0.7499874027996642,-0.5375678439867942,nan,nan
S004_CSL_hello_0007,S004,CSL_hello,dominant_either,30,0.5981481481481481,1.0,0.3,0.6666666666666666,0.0,right,0.6666666666666666,9,9,0.7274076447633915,0.6584212578807246,0.16765167940413878,0.07509049851039717,0.8425859407688434,-0.6516935861507889,-1.075426541790188,-0.7100938951120414,-0.3102021173973479,nan,nan
S004_CSL_hello_0008,S004,CSL_hello,dominant_either,31,0.6111111111111112,1.0,0.16129032258064516,0.8387096774193549,0.0,right,0.8387096774193549,4,4,1.0452283600610561,0.6960447426232684,0.16521968324819955,0.15062214227790738,0.6699329915350167,-0.5774776429199427,-1.100309680348389,-0.6613510300426002,-0.7327768215899152,nan,nan
S004_CSL_hello_0009,S004,CSL_hello,dominant_either,30,0.6111111111111112,1.0,0.06666666666666667,0.9333333333333333,0.0,right,0.9333333333333333,1,1,1.039178492436469,0.6357729574542659,0.14027454047712137,0.15999271960091332,0.6444344635893222,-0.6389506339304089,-1.1467930336274974,-0.7065014379601647,-0.70029182854737,nan,nan
S004_CSL_hello_0010,S004,CSL_hello,dominant_either,31,0.5985663082437276,1.0,0.16129032258064516,0.8064516129032258,0.0,right,0.8064516129032258,6,6,1.161828280131421,0.752016787656635,0.15383208692423528,0.1429668995784389,0.8823279551146679,-0.6929166255108723,-1.28962617138636,-0.7145987567283889,-0.5565848660428973,nan,nan
S004_CSL_hello_0011,S004,CSL_hello,dominant_either,31,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,1.5737709910439879,0.78471933795385,0.1614873668575196,0.21144014035744474,0.49140486474371736,-0.5709247089464466,-0.9025670117152583,-0.6377146858985254,-0.6607965030748785,nan,nan
S004_CSL_hello_0012,S004,CSL_hello,dominant_either,31,0.6111111111111112,1.0,0.0,1.0,0.0,right,1.0,0,0,1.1250543894998597,0.560776736956862,0.14322737837352234,0.14945205673370632,0.6789116577966197,-0.7038066260716433,-0.5395869452481887,-0.745250875955919,0.09054445124907341,nan,nan
S004_CSL_hello_0013,S004,CSL_hello,dominant_either,31,0.5985663082437276,1.0,0.0,0.967741935483871,0.0,right,0.967741935483871,1,1,1.0316077134778303,0.5444729407223127,0.1422207890983816,0.1424379330867377,0.7069396696604806,-0.6873119851110432,-0.902364030806885,-0.8225189031461878,-0.27737622242558135,nan,nan
S004_CSL_hello_0014,S004,CSL_hello,dominant_either,32,0.6111111111111112,1.0,0.03125,0.96875,0.0,right,0.96875,1,1,1.2089890387035171,0.6208295538988174,0.18362977213569096,0.14877165408593596,0.5667703848079804,-0.7151474330062149,-0.8165635344338822,-0.8015206289639749,-0.3794115712231554,nan,nan
S004_CSL_hello_0015,S004,CSL_hello,dominant_either,31,0.5985663082437276,1.0,0.12903225806451613,0.8387096774193549,0.0,right,0.8387096774193549,4,4,1.4216364272997544,0.9592823946517532,0.2607611864704904,0.11446298507184272,0.5455956524200238,-0.8086552026015609,-0.8623818567843381,-0.8618025031665562,-0.42845546725680944,nan,nan
S004_CSL_hello_0016,S004,CSL_hello,dominant_either,31,0.5860215053763441,1.0,0.0967741935483871,0.8387096774193549,0.0,right,0.8387096774193549,3,3,0.8410094829746676,0.563093440712437,0.12800499985619843,0.3144383135356347,0.5701737738025618,-0.7187007410942465,-1.0823634706226197,-0.9410777226086131,-0.5929067661183932,nan,nan
S004_CSL_hello_0017,S004,CSL_hello,dominant_either,30,0.6111111111111112,1.0,0.1,0.9,0.0,right,0.9,2,2,0.7626560331526617,0.475625631520229,0.1492444307573838,0.2577548397358541,0.3405626262137248,-0.6863200906794633,-0.9265845176837806,-0.8847286546780401,-0.7213313437215826,nan,nan
S004_CSL_hello_0018,S004,CSL_hello,dominant_either,30,0.6111111111111112,1.0,0.06666666666666667,0.9333333333333333,0.0,right,0.9333333333333333,1,1,1.2247792219996971,0.7513660840520241,0.2483503759806674,0.10081184949807398,0.3822365504011843,-0.7394677397339497,-0.9351211155277065,-0.7024708731963292,-0.7284876464140515,nan,nan
S004_CSL_hello_0019,S004,CSL_hello,dominant_either,32,0.5746527777777778,1.0,0.28125,0.625,0.0,right,0.625,8,8,0.8487172422834871,0.709950751395481,0.26348329984106295,0.3315506001971561,0.8349720268017228,-0.7136464694257478,-0.7250319067972594,-0.9818325043345886,-0.016989622991464063,nan,nan
S004_CSL_hello_0020,S004,CSL_hello,dominant_either,30,0.5333333333333333,1.0,0.1,0.7,0.0,right,0.7,5,5,0.4077401720277555,0.3390891841683368,0.06689428668254888,0.12666275120786463,0.6155981686234353,-0.805794501232773,-0.5294904742834914,-0.901036736836428,-0.18496212612836924,nan,nan
S004_CSL_what_0001,S004,CSL_what,both_hands,30,0.8314814814814815,1.0,0.8666666666666667,0.7,0.6,both,0.6,4,4,0.38504597696003595,0.4559898119331066,0.11838124353097143,0.07974940772552558,0.6306520946934873,-0.009825112877221542,0.08414739774419201,-0.08843998378440177,-0.006060595724376262,1.4759711262535584,1.0860766313006212
S004_CSL_what_0002,S004,CSL_what,both_hands,30,0.9092592592592592,1.0,0.9,0.8666666666666667,0.7666666666666667,both,0.7666666666666667,4,4,0.35036836632361035,0.2696682063787566,0.05972539556115115,0.1455761023201803,0.2151719573714912,0.0543378259827611,-0.045932320558286915,-0.06000622163075453,-0.16506200925478398,1.0961805217720262,0.5819485444612498
S004_CSL_what_0003,S004,CSL_what,both_hands,30,0.8703703703703703,1.0,1.0,0.6666666666666666,0.6666666666666666,both,0.6666666666666666,8,2,0.4678473628346866,0.40607420262722976,0.10290390505216329,0.08434481751266265,0.3500347924396654,0.009138957289348437,-0.06462736141318125,-0.06406075024521898,-0.04637656941117127,1.082233158765165,0.44447339281002685
S004_CSL_what_0004,S004,CSL_what,both_hands,31,0.9121863799283154,1.0,0.8387096774193549,0.9354838709677419,0.8064516129032258,both,0.8064516129032258,3,3,0.47278387843819464,0.3592308782705522,0.06944094876840085,0.10221687949923561,0.28821338206856256,-0.01794256709869682,-0.16447454987854238,-0.05947488457947936,-0.08884359281369744,1.1674289955979424,0.6965039486533149
S004_CSL_what_0005,S004,CSL_what,both_hands,31,0.8620071684587813,1.0,0.8064516129032258,0.8387096774193549,0.8064516129032258,both,0.8064516129032258,6,6,0.4836605090851619,0.32577988020731835,0.06711592534975805,0.17198524364869747,0.4295559928859361,0.10937638379187639,-0.14349364200161188,-0.0485727903776364,0.002656144030718073,1.3035780229229608,0.9469101926959307
S004_CSL_what_0006,S004,CSL_what,both_hands,30,0.8444444444444444,1.0,0.8333333333333334,0.7666666666666667,0.7,both,0.7,9,9,0.20052723602828887,0.16101103802408734,0.023827003950068378,0.1306251688651237,0.5615524792041063,0.04689295189038656,-0.0361143591624211,-0.08169330776290368,0.4979309538894421,1.6615968868272137,1.0896349584289053
S004_CSL_what_0007,S004,CSL_what,both_hands,31,0.8745519713261649,1.0,0.7096774193548387,0.967741935483871,0.6774193548387096,both,0.6774193548387096,8,1,0.5560073722982954,0.469070662868841,0.09063473130551955,0.08879294159908918,0.2909246032900401,-0.0017257203164220414,-0.38388531049632835,-0.0753597757994105,-0.24789918627808,1.0897722229638984,0.7857116163031049
S004_CSL_what_0008,S004,CSL_what,both_hands,31,0.9372759856630825,1.0,1.0,0.8387096774193549,0.8387096774193549,both,0.8387096774193549,2,2,0.6586701600892995,0.4463455143569698,0.12340499780079181,0.08976252743284557,0.5046978120307339,-0.015491455721965891,-0.3622261548417222,-0.0916980257059915,-0.24678777332283383,1.3675120611352378,1.0501319507034772
S004_CSL_what_0009,S004,CSL_what,both_hands,31,0.9247311827956989,1.0,0.9032258064516129,0.9032258064516129,0.8064516129032258,both,0.8064516129032258,2,2,0.45523096257657286,0.3498882691547645,0.08359298578149293,0.07578136974675082,0.37992604634903404,-0.007196205921712495,-0.25452413584315153,-0.0778219598512922,-0.2784855226180263,1.2547114454177333,1.0191663099591586
S004_CSL_what_0010,S004,CSL_what,both_hands,31,0.899641577060932,1.0,0.967741935483871,0.7741935483870968,0.7419354838709677,both,0.7419354838709677,7,1,0.7396543007108094,0.5317608241937766,0.07998678563221835,0.055752357177180495,0.5499573067192112,-0.002568260838735986,-0.0878515968239793,-0.03993366065329823,0.2968860449908932,1.358771594320141,0.848189954205493
S004_CSL_what_0011,S004,CSL_what,both_hands,31,0.8745519713261649,1.0,0.8387096774193549,0.8387096774193549,0.6774193548387096,both,0.6774193548387096,4,4,0.5321355915301251,0.5162234814729676,0.11611212040212951,0.06813277743236934,0.47914696433626736,0.0271704139450899,-0.06147153130501175,-0.029885121186535968,0.07445735688300104,1.0906780916805747,0.7896112997890319
S004_CSL_what_0012,S004,CSL_what,both_hands,30,0.9351851851851852,1.0,0.9,0.9333333333333333,0.8333333333333334,both,0.8333333333333334,2,2,0.6824200656585225,0.4925248165867585,0.08126132859305155,0.05858519913277374,0.6018278602261711,0.01597207995592062,-0.04610230789315153,-0.02032247455389874,0.28622554291194663,1.0817226874293076,0.7064019252527315
S004_CSL_what_0013,S004,CSL_what,both_hands,31,0.9498207885304659,1.0,0.9354838709677419,0.9354838709677419,0.8709677419354839,both,0.8709677419354839,2,2,0.7399403585696854,0.46011266617621827,0.0857691497085624,0.09046239144179977,0.5930611570299509,-0.021338962026199726,0.00826779226228105,-0.057352881372314535,0.3335864479005042,1.1956367547278342,0.669592871132798
S004_CSL_what_0015,S004,CSL_what,both_hands,30,0.9740740740740741,1.0,0.9333333333333333,1.0,0.9333333333333333,both,0.9333333333333333,2,2,0.7698208176801825,0.46143185176898,0.09282348704755196,0.13917326188584184,0.6076978403893744,-0.04668694477272081,0.18247052681374581,-0.13483587233326766,0.5805823838698229,1.2760845727366326,0.7163781187698653
S004_CSL_what_0016,S004,CSL_what,both_hands,30,0.9740740740740741,1.0,1.0,0.9333333333333333,0.9333333333333333,both,0.9333333333333333,2,2,0.7414452510633778,0.4249940877359295,0.0680987610450531,0.049282112319193716,0.6604174697953386,-0.029369522502478235,0.20262217070086172,-0.029812476486940076,0.6738977103313651,1.3270482941775388,0.902384735679366
S004_CSL_what_0017,S004,CSL_what,both_hands,31,1.0,1.0,1.0,1.0,1.0,both,1.0,0,0,1.0230881651327381,0.5203358730033758,0.1398717636716153,0.0462024828576901,0.7178926451350678,-0.005070627725462379,0.20852156138491135,0.011857155382777596,0.7705388429587181,1.0973053590321828,1.065044323018871
S004_CSL_what_0018,S004,CSL_what,both_hands,31,0.9874551971326165,1.0,0.967741935483871,1.0,0.967741935483871,both,0.967741935483871,1,1,0.7978503743810432,0.4347302652027326,0.09929458385948418,0.06453503747539896,0.42904317472155895,-0.007166181421128626,0.02369625965645377,-0.043401093727400086,0.3618076147348584,1.3387021702062516,0.6642651592014448
S004_CSL_what_0019,S004,CSL_what,both_hands,30,0.8444444444444444,1.0,0.8666666666666667,0.7333333333333333,0.6,both,0.6,4,4,0.211899545661722,0.2304365644261441,0.04600310175777366,0.0680664807867511,0.46147886074857103,-0.010880988789197549,0.10212597804939078,-0.023322298537607367,0.5467485268381018,1.220128031612428,0.8680120010221699
S004_CSL_what_0020,S004,CSL_what,both_hands,30,0.8703703703703703,1.0,0.7666666666666667,0.9,0.7333333333333333,both,0.7333333333333333,8,8,0.5169408397976828,0.39052773076255975,0.11061702737249944,0.0795154742457187,0.5927114913463833,-0.011860972280185261,0.17367793712188756,-0.028718587841270016,0.6432134493013443,1.263085885925109,0.9218509675993999
S004_CSL_what_0014,S004,CSL_what,both_hands,30,0.8574074074074074,1.0,0.9333333333333333,0.7,0.6333333333333333,both,0.6333333333333333,4,2,0.3207283604848627,0.37330454919710143,0.043694702472282354,0.1181740301002756,0.3990402405047666,-0.045919943837782584,0.011096194135180018,-0.1289050933764178,0.2842597492063418,1.2454998230755567,0.6779935165371552
S002_CSL_bye_0006,S002,CSL_bye,dominant_either,31,0.6111111111111112,1.0,0.06451612903225806,0.9354838709677419,0.0,right,0.9354838709677419,2,2,1.5629786578991214,0.8783189197222775,0.15947187668682952,0.09392641731552731,0.40344740631920306,-0.7968202340401943,-1.0593282820318493,-0.7411720187358212,-0.9196840516847447,nan,nan
